cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
692,0.006191626968390244,BR(91) + C2H3(30) <=> C2H2(24) + HBR(93),"{'C2H2(24)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'C2H3(30)': 1.0}"
1210,0.006158670535142508,CHF2(83) + HCO(18) <=> CH2F2(42) + CO(16),"{'CH2F2(42)': 1.0, 'CO(16)': 1.0}","{'CHF2(83)': 1.0, 'HCO(18)': 1.0}"
19,-0.006037156737806478,HO2(14) + OH(2) <=> H2O(5) + O2(4),"{'H2O(5)': 1.0, 'O2(4)': 1.0}","{'HO2(14)': 1.0, 'OH(2)': 1.0}"
393,-0.005966571699076901,HO2(14) + O(10) <=> O2(157) + OH(2),"{'O2(157)': 1.0, 'OH(2)': 1.0}","{'HO2(14)': 1.0, 'O(10)': 1.0}"
92,-0.005916803337910996,CH3(20) + OH(2) <=> CH2(T)(19) + H2O(5),"{'CH2(T)(19)': 1.0, 'H2O(5)': 1.0}","{'CH3(20)': 1.0, 'OH(2)': 1.0}"
94,0.005491163441138057,CH3(20) + OH(2) <=> CH2O(21) + H2(11),"{'CH2O(21)': 1.0, 'H2(11)': 1.0}","{'CH3(20)': 1.0, 'OH(2)': 1.0}"
1130,0.005152391023962063,CF3CCH(85) + CH3(20) <=> H(9) + S(2074),"{'H(9)': 1.0, 'S(2074)': 1.0}","{'CF3CCH(85)': 1.0, 'CH3(20)': 1.0}"
912,-0.005147837509389823,CH3F(40) (+M) <=> CH2(S)(26) + HF(39) (+M),"{'CH2(S)(26)': 1.0, 'HF(39)': 1.0}",{'CH3F(40)': 1.0}
803,0.004967959168974725,CH2Br(969) + H(9) <=> BR(91) + CH3(20),"{'BR(91)': 1.0, 'CH3(20)': 1.0}","{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
11,-0.004960685441285595,H(9) + O(10) + M <=> OH(2) + M,{'OH(2)': 1.0},"{'H(9)': 1.0, 'O(10)': 1.0}"
415,0.004941753496622873,CH3(20) + HBR(93) <=> BR(91) + CH4(3),"{'BR(91)': 1.0, 'CH4(3)': 1.0}","{'CH3(20)': 1.0, 'HBR(93)': 1.0}"
82,0.004901474485127561,CH2O(21) + OH(2) <=> H2O(5) + HCO(18),"{'H2O(5)': 1.0, 'HCO(18)': 1.0}","{'CH2O(21)': 1.0, 'OH(2)': 1.0}"
1076,-0.004860147779587286,CF3CCH(85) + H(9) <=> C2H2(24) + CF3(46),"{'C2H2(24)': 1.0, 'CF3(46)': 1.0}","{'CF3CCH(85)': 1.0, 'H(9)': 1.0}"
72,-0.004853793659062602,CH2(S)(26) + H2(11) <=> CH3(20) + H(9),"{'CH3(20)': 1.0, 'H(9)': 1.0}","{'CH2(S)(26)': 1.0, 'H2(11)': 1.0}"
79,0.004558439530802071,CH2(S)(26) + CO2(17) <=> CH2O(21) + CO(16),"{'CH2O(21)': 1.0, 'CO(16)': 1.0}","{'CH2(S)(26)': 1.0, 'CO2(17)': 1.0}"
217,0.004183490603178151,C2H4(31) + O(10) <=> CH3(20) + HCO(18),"{'CH3(20)': 1.0, 'HCO(18)': 1.0}","{'C2H4(31)': 1.0, 'O(10)': 1.0}"
30,0.004180954819101246,CO(16) + OH(2) <=> CO2(17) + H(9),"{'CO2(17)': 1.0, 'H(9)': 1.0}","{'CO(16)': 1.0, 'OH(2)': 1.0}"
706,0.0041648879920208395,BR(91) + CH2OH(34) <=> CH2O(21) + HBR(93),"{'CH2O(21)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'CH2OH(34)': 1.0}"
95,-0.003994446115042124,CH3(20) + HO2(14) <=> CH4(3) + O2(4),"{'CH4(3)': 1.0, 'O2(4)': 1.0}","{'CH3(20)': 1.0, 'HO2(14)': 1.0}"
561,0.003834433079402793,BR(91) + S(127) <=> CF3CCH(85) + HBR(93),"{'CF3CCH(85)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'S(127)': 1.0}"
81,0.0036465915372547106,CH2O(21) + O(10) <=> HCO(18) + OH(2),"{'HCO(18)': 1.0, 'OH(2)': 1.0}","{'CH2O(21)': 1.0, 'O(10)': 1.0}"
157,-0.0036107909329366698,HCCO(22) + O2(4) <=> 2 CO(16) + OH(2),"{'CO(16)': 2.0, 'OH(2)': 1.0}","{'HCCO(22)': 1.0, 'O2(4)': 1.0}"
1331,0.0034884452207307255,CF2(44) + CH3(20) <=> C2H3F2(66),{'C2H3F2(66)': 1.0},"{'CF2(44)': 1.0, 'CH3(20)': 1.0}"
1349,0.00347652059565154,BR(91) + C2H3F2(66) <=> CH2CF2(58) + HBR(93),"{'CH2CF2(58)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'C2H3F2(66)': 1.0}"
101,0.003455606908829803,CH2(T)(19) + CH3(20) <=> C2H4(31) + H(9),"{'C2H4(31)': 1.0, 'H(9)': 1.0}","{'CH2(T)(19)': 1.0, 'CH3(20)': 1.0}"
45,0.0034424235156089904,CH(7) + H2O(5) <=> CH2O(21) + H(9),"{'CH2O(21)': 1.0, 'H(9)': 1.0}","{'CH(7)': 1.0, 'H2O(5)': 1.0}"
1736,0.0033692943159278612,S(17559) <=> H(9) + S(17512),"{'H(9)': 1.0, 'S(17512)': 1.0}",{'S(17559)': 1.0}
1387,0.0032951432189142,CH2Br(969) + S(814) <=> S(3687),{'S(3687)': 1.0},"{'CH2Br(969)': 1.0, 'S(814)': 1.0}"
1217,0.003280932086677124,CHF2(83) + S(140) <=> 2-BTP(1) + CH2F2(42),"{'2-BTP(1)': 1.0, 'CH2F2(42)': 1.0}","{'CHF2(83)': 1.0, 'S(140)': 1.0}"
1286,0.003280908714240028,C3H3(6704) + H(9) <=> C#CC(8822),{'C#CC(8822)': 1.0},"{'C3H3(6704)': 1.0, 'H(9)': 1.0}"
187,0.0032356784681864892,C2H3(30) + O2(4) <=> CH2O(21) + HCO(18),"{'CH2O(21)': 1.0, 'HCO(18)': 1.0}","{'C2H3(30)': 1.0, 'O2(4)': 1.0}"
56,-0.0032002506419815347,CH2(T)(19) + H2(11) <=> CH3(20) + H(9),"{'CH3(20)': 1.0, 'H(9)': 1.0}","{'CH2(T)(19)': 1.0, 'H2(11)': 1.0}"
1292,0.003156407142432115,C#CC(8822) + OH(2) <=> C3H3(6704) + H2O(5),"{'C3H3(6704)': 1.0, 'H2O(5)': 1.0}","{'C#CC(8822)': 1.0, 'OH(2)': 1.0}"
1006,0.0031525510493647605,C2H4(31) + HBR(93) <=> BR(91) + C2H5(33),"{'BR(91)': 1.0, 'C2H5(33)': 1.0}","{'C2H4(31)': 1.0, 'HBR(93)': 1.0}"
379,-0.0031463608920020945,C2H4(31) + H(9) <=> C2H5(33),{'C2H5(33)': 1.0},"{'C2H4(31)': 1.0, 'H(9)': 1.0}"
234,-0.0031458694764443774,C2H6(32) + H(9) <=> C2H5(33) + H2(11),"{'C2H5(33)': 1.0, 'H2(11)': 1.0}","{'C2H6(32)': 1.0, 'H(9)': 1.0}"
531,0.003126660769899957,2-BTP(1) + H(9) <=> H2(11) + S(130),"{'H2(11)': 1.0, 'S(130)': 1.0}","{'2-BTP(1)': 1.0, 'H(9)': 1.0}"
188,-0.0030889176055677913,C2H3(30) + O2(4) <=> CH2CHO(36) + O(10),"{'CH2CHO(36)': 1.0, 'O(10)': 1.0}","{'C2H3(30)': 1.0, 'O2(4)': 1.0}"
515,-0.003058857861275496,CF3(46) + CH4(3) <=> CH3(20) + CHF3(43),"{'CH3(20)': 1.0, 'CHF3(43)': 1.0}","{'CF3(46)': 1.0, 'CH4(3)': 1.0}"
615,0.003051082677067637,2-BTP(1) + CF3(46) <=> S(814),{'S(814)': 1.0},"{'2-BTP(1)': 1.0, 'CF3(46)': 1.0}"
1119,-0.0030184413609418807,CH2Br(969) + H(9) <=> CH2(T)(19) + HBR(93),"{'CH2(T)(19)': 1.0, 'HBR(93)': 1.0}","{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
913,0.0029810290907236188,CH3F(40) + H(9) <=> CH3(20) + HF(39),"{'CH3(20)': 1.0, 'HF(39)': 1.0}","{'CH3F(40)': 1.0, 'H(9)': 1.0}"
51,0.002946804147396133,CH(7) + CO2(17) <=> CO(16) + HCO(18),"{'CO(16)': 1.0, 'HCO(18)': 1.0}","{'CH(7)': 1.0, 'CO2(17)': 1.0}"
556,-0.0028385499016022253,CBr(425) + S(127) <=> 2-BTP(1) + CH3(20),"{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}","{'CBr(425)': 1.0, 'S(127)': 1.0}"
1714,0.002792472086407405,S(11233) <=> H(9) + S(17512),"{'H(9)': 1.0, 'S(17512)': 1.0}",{'S(11233)': 1.0}
40,0.0027387697458523858,CH(7) + H(9) <=> C(6) + H2(11),"{'C(6)': 1.0, 'H2(11)': 1.0}","{'CH(7)': 1.0, 'H(9)': 1.0}"
592,0.0027197389407480686,CBr(425) + H(9) <=> CH3(20) + HBR(93),"{'CH3(20)': 1.0, 'HBR(93)': 1.0}","{'CBr(425)': 1.0, 'H(9)': 1.0}"
1657,0.0027123433985496623,HBR(93) + S(11229) <=> BR(91) + S(3687),"{'BR(91)': 1.0, 'S(3687)': 1.0}","{'HBR(93)': 1.0, 'S(11229)': 1.0}"
1111,0.0026383795440942997,FCBr(2959) + H(9) <=> CH2Br(969) + HF(39),"{'CH2Br(969)': 1.0, 'HF(39)': 1.0}","{'FCBr(2959)': 1.0, 'H(9)': 1.0}"
838,-0.002510480765641522,CF3(46) + O2(4) <=> CF3O(49) + O(10),"{'CF3O(49)': 1.0, 'O(10)': 1.0}","{'CF3(46)': 1.0, 'O2(4)': 1.0}"
74,-0.0025099632855363763,CH2(S)(26) + H2O(5) <=> CH2(T)(19) + H2O(5),"{'CH2(T)(19)': 1.0, 'H2O(5)': 1.0}","{'CH2(S)(26)': 1.0, 'H2O(5)': 1.0}"
1295,0.002508068784292149,C3H3(6704) + H2(11) <=> C#CC(8822) + H(9),"{'C#CC(8822)': 1.0, 'H(9)': 1.0}","{'C3H3(6704)': 1.0, 'H2(11)': 1.0}"
172,0.0024905966263994153,CH2CO(29) + H(9) <=> CH3(20) + CO(16),"{'CH3(20)': 1.0, 'CO(16)': 1.0}","{'CH2CO(29)': 1.0, 'H(9)': 1.0}"
17,-0.0024801980978710987,HO2(14) + O(10) <=> O2(4) + OH(2),"{'O2(4)': 1.0, 'OH(2)': 1.0}","{'HO2(14)': 1.0, 'O(10)': 1.0}"
60,0.0024301682918993223,CH2(T)(19) + O2(4) <=> CO2(17) + H2(11),"{'CO2(17)': 1.0, 'H2(11)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
832,0.0024300047526000924,CH2Br(969) <=> BR(91) + CH2(T)(19),"{'BR(91)': 1.0, 'CH2(T)(19)': 1.0}",{'CH2Br(969)': 1.0}
1179,-0.002428261013967843,CF2(44) + O2(4) <=> S(3150),{'S(3150)': 1.0},"{'CF2(44)': 1.0, 'O2(4)': 1.0}"
1259,0.0024253286485444872,CF2(44) + CH2Br(969) <=> BR(91) + CH2CF2(58),"{'BR(91)': 1.0, 'CH2CF2(58)': 1.0}","{'CF2(44)': 1.0, 'CH2Br(969)': 1.0}"
791,0.002367888388026763,CH2(T)(19) + OH(2) <=> CH3(20) + O(10),"{'CH3(20)': 1.0, 'O(10)': 1.0}","{'CH2(T)(19)': 1.0, 'OH(2)': 1.0}"
135,0.002367205991680654,CH3OH(27) + OH(2) <=> CH3O(28) + H2O(5),"{'CH3O(28)': 1.0, 'H2O(5)': 1.0}","{'CH3OH(27)': 1.0, 'OH(2)': 1.0}"
1348,0.0023100391126042643,C2H3F2(66) + OH(2) <=> CH2CF2(58) + H2O(5),"{'CH2CF2(58)': 1.0, 'H2O(5)': 1.0}","{'C2H3F2(66)': 1.0, 'OH(2)': 1.0}"
130,-0.0022747900458204794,CH3OH(27) + H(9) <=> CH2OH(34) + H2(11),"{'CH2OH(34)': 1.0, 'H2(11)': 1.0}","{'CH3OH(27)': 1.0, 'H(9)': 1.0}"
547,0.002260177869793766,2-BTP(1) + OH(2) <=> H2O(5) + S(130),"{'H2O(5)': 1.0, 'S(130)': 1.0}","{'2-BTP(1)': 1.0, 'OH(2)': 1.0}"
1726,-0.0022592858215375136,BR(91) + S(11233) <=> HBR(93) + S(17512),"{'HBR(93)': 1.0, 'S(17512)': 1.0}","{'BR(91)': 1.0, 'S(11233)': 1.0}"
34,-0.0022010606473135065,HCO(18) + O(10) <=> CO(16) + OH(2),"{'CO(16)': 1.0, 'OH(2)': 1.0}","{'HCO(18)': 1.0, 'O(10)': 1.0}"
1106,-0.0021600206983085975,CH3(20) + S(814) <=> S(2457),{'S(2457)': 1.0},"{'CH3(20)': 1.0, 'S(814)': 1.0}"
755,0.0021409484835597835,BR(91) + C2H5(33) <=> C2H4(31) + HBR(93),"{'C2H4(31)': 1.0, 'HBR(93)': 1.0}","{'BR(91)': 1.0, 'C2H5(33)': 1.0}"
182,0.0021275106519095827,C2H3(30) + H(9) <=> H2(11) + H2CC(25),"{'H2(11)': 1.0, 'H2CC(25)': 1.0}","{'C2H3(30)': 1.0, 'H(9)': 1.0}"
152,-0.0020799837095864396,C2H(23) + H2(11) <=> C2H2(24) + H(9),"{'C2H2(24)': 1.0, 'H(9)': 1.0}","{'C2H(23)': 1.0, 'H2(11)': 1.0}"
1123,-0.0020609885384621457,CH2Br(969) + H(9) <=> CH2(S)(26) + HBR(93),"{'CH2(S)(26)': 1.0, 'HBR(93)': 1.0}","{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
49,-0.001994692830934597,CH(7) + O2(4) <=> CO(16) + H(9) + O(10),"{'CO(16)': 1.0, 'H(9)': 1.0, 'O(10)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
1,0.0019496770036512413,H2(11) + O(10) <=> H(9) + OH(2),"{'H(9)': 1.0, 'OH(2)': 1.0}","{'H2(11)': 1.0, 'O(10)': 1.0}"
236,-0.0019411709477498715,C2H6(32) + OH(2) <=> C2H5(33) + H2O(5),"{'C2H5(33)': 1.0, 'H2O(5)': 1.0}","{'C2H6(32)': 1.0, 'OH(2)': 1.0}"
731,-0.0018733087878971084,BR(91) + CH2O(21) <=> HBR(93) + HCO(18),"{'HBR(93)': 1.0, 'HCO(18)': 1.0}","{'BR(91)': 1.0, 'CH2O(21)': 1.0}"
1195,0.0017722556814675097,CH2F2(42) + CH3(20) <=> CH4(3) + CHF2(83),"{'CH4(3)': 1.0, 'CHF2(83)': 1.0}","{'CH2F2(42)': 1.0, 'CH3(20)': 1.0}"
895,0.0016989440159991848,CH2OH(34) + HBR(93) <=> BR(91) + CH3OH(27),"{'BR(91)': 1.0, 'CH3OH(27)': 1.0}","{'CH2OH(34)': 1.0, 'HBR(93)': 1.0}"
1232,0.0016281073338174645,CF3CCH(85) + CH3(20) <=> C#CC(8822) + CF3(46),"{'C#CC(8822)': 1.0, 'CF3(46)': 1.0}","{'CF3CCH(85)': 1.0, 'CH3(20)': 1.0}"
536,0.0016048224223528446,CH4(3) + S(130) <=> 2-BTP(1) + CH3(20),"{'2-BTP(1)': 1.0, 'CH3(20)': 1.0}","{'CH4(3)': 1.0, 'S(130)': 1.0}"
662,-0.0015823744308585336,BR(91) + S(1867) <=> S(814),{'S(814)': 1.0},"{'BR(91)': 1.0, 'S(1867)': 1.0}"
643,0.0015799458455609985,CF3(46) + S(140) <=> 2-BTP(1) + CHF3(43),"{'2-BTP(1)': 1.0, 'CHF3(43)': 1.0}","{'CF3(46)': 1.0, 'S(140)': 1.0}"
888,-0.0015672412731161502,BR(91) + CH2CO(29) <=> CH2Br(969) + CO(16),"{'CH2Br(969)': 1.0, 'CO(16)': 1.0}","{'BR(91)': 1.0, 'CH2CO(29)': 1.0}"
690,0.0015312809597792692,HBR(93) + OH(2) <=> BR(91) + H2O(5),"{'BR(91)': 1.0, 'H2O(5)': 1.0}","{'HBR(93)': 1.0, 'OH(2)': 1.0}"
97,-0.0015136966193325528,CH3(20) + O2(4) <=> CH3O(28) + O(10),"{'CH3O(28)': 1.0, 'O(10)': 1.0}","{'CH3(20)': 1.0, 'O2(4)': 1.0}"
1333,0.0015011103074260895,C2H3F2(66) + O2(4) <=> CH2CF2(58) + HO2(14),"{'CH2CF2(58)': 1.0, 'HO2(14)': 1.0}","{'C2H3F2(66)': 1.0, 'O2(4)': 1.0}"
360,-0.0015007138957014486,CH2O(21) <=> CO(16) + H2(11),"{'CO(16)': 1.0, 'H2(11)': 1.0}",{'CH2O(21)': 1.0}
510,0.0014998638264111,CF3CCH(85) + H(9) <=> S(127),{'S(127)': 1.0},"{'CF3CCH(85)': 1.0, 'H(9)': 1.0}"
798,0.0014701045884032427,CH2Br(969) + H(9) <=> CBr(425),{'CBr(425)': 1.0},"{'CH2Br(969)': 1.0, 'H(9)': 1.0}"
13,-0.0014583569058460137,2 H2O(5) <=> H(9) + H2O(5) + OH(2),"{'H(9)': 1.0, 'H2O(5)': 1.0, 'OH(2)': 1.0}",{'H2O(5)': 2.0}
57,-0.0014440878333044243,CH2(T)(19) + O2(4) <=> CO(16) + H(9) + OH(2),"{'CO(16)': 1.0, 'H(9)': 1.0, 'OH(2)': 1.0}","{'CH2(T)(19)': 1.0, 'O2(4)': 1.0}"
494,-0.001437671430828471,2-BTP(1) + H(9) <=> HBR(93) + S(127),"{'HBR(93)': 1.0, 'S(127)': 1.0}","{'2-BTP(1)': 1.0, 'H(9)': 1.0}"
1120,0.0013851493776294434,BR(91) + S(3991) <=> S(1362),{'S(1362)': 1.0},"{'BR(91)': 1.0, 'S(3991)': 1.0}"
47,0.001383343374307816,CH(7) + O2(4) <=> CO2(17) + H(9),"{'CO2(17)': 1.0, 'H(9)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
804,-0.0013302020728984173,CH2Br(969) + HBR(93) <=> BR(91) + CBr(425),"{'BR(91)': 1.0, 'CBr(425)': 1.0}","{'CH2Br(969)': 1.0, 'HBR(93)': 1.0}"
